time,id,roadid,laneid,s
325.39463050849736,5026325023394613732,0,3,0.001255187988265849
325.40657189302146,5026325023394613732,0,3,0.001255187988265849
325.4307711906731,5026325023394613732,0,3,0.001255187988265849
325.4421504009515,5026325023394613732,0,3,0.001255187988265849
325.45479860249907,5026325023394613732,0,3,0.001255187988265849
325.48222027532756,5026325023394613732,0,3,0.001255187988265849
325.4942062776536,5026325023394613732,0,3,0.001255187988265849
325.50690873432904,5026325023394613732,0,3,0.001255187988265849
325.5220573442057,5026325023394613732,0,3,0.001255187988265849
325.5476832892746,5026325023394613732,0,3,0.001255187988265849
325.5636554863304,5026325023394613732,0,3,0.001255187988265849
325.5766081660986,5026325023394613732,0,3,0.001255187988265849
325.60059191659093,5026325023394613732,0,3,0.001255187988265849
325.6126004019752,5026325023394613732,0,3,0.001255187988265849
325.62512292619795,5026325023394613732,0,3,0.001255187988265849
325.65032226685435,5026325023394613732,0,3,0.001255187988265849
325.6639677863568,5026325023394613732,0,3,0.001255187988265849
325.67600832507014,5026325023394613732,0,3,0.001255187988265849
325.70064642746,5026325023394613732,0,3,0.001255187988265849
325.71356706880033,5026325023394613732,0,3,0.001255187988265849
325.7261517494917,5026325023394613732,0,3,0.001255187988265849
325.737898546271,5026325023394613732,0,3,0.001255187988265849
325.76339470408857,5026325023394613732,0,3,0.001255187988265849
325.775825205259,5026325023394613732,0,3,0.001255187988265849
325.79963825829327,5026325023394613732,0,3,0.001255187988265849
325.8125379346311,5026325023394613732,0,3,0.001255187988265849
325.82505558617413,5026325023394613732,0,3,0.001255187988265849
325.83676374703646,5026325023394613732,0,3,0.001255187988265849
325.864858946763,5026325023394613732,0,3,0.001255187988265849
325.8764164131135,5026325023394613732,0,3,0.001255187988265849
325.9006000626832,5026325023394613732,0,3,0.001255187988265849
325.91290208604187,5026325023394613732,0,3,0.001255187988265849
325.9263152331114,5026325023394613732,0,3,0.001255187988265849
325.951224043034,5026325023394613732,0,3,0.001255187988265849
325.96350827626884,5026325023394613732,0,3,0.001255187988265849
325.9757547341287,5026325023394613732,0,3,0.001255187988265849
326.00007158890367,5026325023394613732,0,3,0.001255187988265849
326.0127057135105,5026325023394613732,0,3,0.001255187988265849
326.0272706774995,5026325023394613732,0,3,0.001255187988265849
326.0400466537103,5026325023394613732,0,3,0.001255187988265849
326.0650397054851,5026325023394613732,0,3,0.001255187988265849
326.07732166256756,5026325023394613732,0,3,0.001255187988265849
326.09987841080874,5026325023394613732,0,3,0.001255187988265849
326.1127544697374,5026325023394613732,0,3,0.001255187988265849
326.1254511885345,5026325023394613732,0,3,0.001255187988265849
326.149568926543,5026325023394613732,0,3,0.001255187988265849
326.1615563239902,5026325023394613732,0,3,0.001255187988265849
326.1770117916167,5026325023394613732,0,3,0.001255187988265849
326.1895410194993,5026325023394613732,0,3,0.001255187988265849
326.2163101406768,5026325023394613732,0,3,0.001255187988265849
326.2284707641229,5026325023394613732,0,3,0.001255187988265849
326.2409701542929,5026325023394613732,0,3,0.001255187988265849
326.2661773171276,5026325023394613732,0,3,0.001255187988265849
326.27782287914306,5026325023394613732,0,3,0.001255187988265849
326.29059802461416,5026325023394613732,0,3,0.001255187988265849
326.31401353515685,5026325023394613732,0,3,0.001255187988265849
326.32643897272646,5026325023394613732,0,3,0.001255187988265849
326.33960088156164,5026325023394613732,0,3,0.001255187988265849
326.36531191226095,5026325023394613732,0,3,0.001255187988265849
326.37663317658007,5026325023394613732,0,3,0.001255187988265849
326.40111988503486,5026325023394613732,0,3,0.001255187988265849
326.4135243734345,5026325023394613732,0,3,0.001255187988265849
326.4251123294234,5026325023394613732,0,3,0.001255187988265849
326.44939218927175,5026325023394613732,0,3,0.001255187988265849
326.4618775071576,5026325023394613732,0,3,0.001255187988265849
326.4757007127628,5026325023394613732,0,3,0.001255187988265849
326.5004654787481,5026325023394613732,0,3,0.001255187988265849
326.5134544605389,5026325023394613732,0,3,0.001255187988265849
326.5264005381614,5026325023394613732,0,3,0.001255187988265849
326.538327280432,5026325023394613732,0,3,0.001255187988265849
326.5640986710787,5026325023394613732,0,3,0.001255187988265849
326.5762523189187,5026325023394613732,0,3,0.001255187988265849
326.59048740845174,5026325023394613732,0,3,0.001255187988265849
326.6139090405777,5026325023394613732,0,3,0.001255187988265849
326.62646262999624,5026325023394613732,0,3,0.001255187988265849
326.6507433410734,5026325023394613732,0,3,0.001255187988265849
326.6625847769901,5026325023394613732,0,3,0.001255187988265849
326.6760721905157,5026325023394613732,0,3,0.001255187988265849
326.6885423036292,5026325023394613732,0,3,0.001255187988265849
326.7146761659533,5026325023394613732,0,3,0.001255187988265849
326.7274413201958,5026325023394613732,0,3,0.001255187988265849
326.7441445477307,5026325023394613732,0,3,0.001255187988265849
326.7589267324656,5026325023394613732,0,3,0.001255187988265849
326.7707820581272,5026325023394613732,0,3,0.001255187988265849
326.79831506777555,5026325023394613732,0,3,0.001255187988265849
326.81200023368,5026325023394613732,0,3,0.001255187988265849
326.825365845114,5026325023394613732,0,3,0.001255187988265849
326.85056925658137,5026325023394613732,0,3,0.001255187988265849
326.86332358419895,5026325023394613732,0,3,0.001255187988265849
326.87693361006677,5026325023394613732,0,3,0.001255187988265849
326.9000375699252,5026325023394613732,0,3,0.001255187988265849
326.9135193116963,5026325023394613732,0,3,0.001255187988265849
326.92616183310747,5026325023394613732,0,3,0.001255187988265849
326.9407302411273,5026325023394613732,0,3,0.001255187988265849
326.9659633366391,5026325023394613732,0,3,0.001255187988265849
326.97736723255366,5026325023394613732,0,3,0.001255187988265849
326.99168382771313,5026325023394613732,0,3,0.001255187988265849
327.01540968474,5026325023394613732,0,3,0.001255187988265849
327.02767702098936,5026325023394613732,0,3,0.001255187988265849
327.0395459989086,5026325023394613732,0,3,0.001255187988265849
327.06395631749183,5026325023394613732,0,3,0.001255187988265849
327.0772355310619,5026325023394613732,0,3,0.001255187988265849
327.09049913845956,5026325023394613732,0,3,0.001255187988265849
327.11445648409426,5026325023394613732,0,3,0.001255187988265849
327.12920665647835,5026325023394613732,0,3,0.001255187988265849
327.14211190026253,5026325023394613732,0,3,0.001255187988265849
327.16644371673465,5026325023394613732,0,3,0.001255187988265849
327.17930038366467,5026325023394613732,0,3,0.001255187988265849
327.19177781045437,5026325023394613732,0,3,0.001255187988265849
327.2072763154283,5026325023394613732,0,3,0.001255187988265849
327.23189397342503,5026325023394613732,0,3,0.001255187988265849
327.24386486411095,5026325023394613732,0,3,0.001255187988265849
327.2561197075993,5026325023394613732,0,3,0.001255187988265849
327.28185070399195,5026325023394613732,0,3,0.001255187988265849
327.2945615220815,5026325023394613732,0,3,0.001255187988265849
327.306719860062,5026325023394613732,0,3,0.001255187988265849
327.33049340266734,5026325023394613732,0,3,0.001255187988265849
327.3432637536898,5026325023394613732,0,3,0.001255187988265849
327.3590707788244,5026325023394613732,0,3,0.001255187988265849
327.3729106467217,5026325023394613732,0,3,0.001255187988265849
327.3996933950111,5026325023394613732,0,3,0.001255187988265849
327.4118922287598,5026325023394613732,0,3,0.001255187988265849
327.424300824292,5026325023394613732,0,3,0.001255187988265849
327.4395056599751,5026325023394613732,0,3,0.001255187988265849
327.4643572177738,5026325023394613732,0,3,0.001255187988265849
327.475971179083,5026325023394613732,0,3,0.001255187988265849
327.500819709152,5026325023394613732,0,3,0.001255187988265849
327.51259231194854,5026325023394613732,0,3,0.001255187988265849
327.52360829059035,5026325023394613732,0,3,0.001255187988265849
327.5497668106109,5026325023394613732,0,3,0.001255187988265849
327.5611071093008,5026325023394613732,0,3,0.001255187988265849
327.5730350539088,5026325023394613732,0,3,0.001255187988265849
327.5980085320771,5026325023394613732,0,3,0.001255187988265849
327.608663180843,5026325023394613732,0,3,0.001255187988265849
327.6329137291759,5026325023394613732,0,3,0.001255187988265849
327.6458975067362,5026325023394613732,0,3,0.001255187988265849
327.6583264162764,5026325023394613732,0,3,0.001255187988265849
327.67257150635123,5026325023394613732,0,3,0.001255187988265849
327.695931263268,5026325023394613732,0,3,0.001255187988265849
327.7078533433378,5026325023394613732,0,3,0.001255187988265849
327.7316571595147,5026325023394613732,0,3,0.001255187988265849
327.74409600533545,5026325023394613732,0,3,0.001255187988265849
327.7571440935135,5026325023394613732,0,3,0.001255187988265849
327.78155327867717,5026325023394613732,0,3,0.001255187988265849
327.79316630773246,5026325023394613732,0,3,0.001255187988265849
327.81743529532105,5026325023394613732,0,3,0.001255187988265849
327.8296778937802,5026325023394613732,0,3,0.001255187988265849
327.8419254338369,5026325023394613732,0,3,0.001255187988265849
327.8535451013595,5026325023394613732,0,3,0.001255187988265849
