-49.2453727722168,-195.24063110351562,0.0,360.0,0.0,1.4395599365234375,2,0,False,-1,3,37.018662824630724,3.5
-49.2453727722168,-195.24063110351562,0.0,360.0,0.0,1.4395599365234375,2,0,False,-1,3,37.018662824630724,3.5
-49.2453727722168,-195.24063110351562,0.0,360.0,0.0,1.4395599365234375,2,0,False,-1,3,37.018662824630724,3.5
-49.2453727722168,-195.24063110351562,0.0,360.0,0.0,1.4395599365234375,2,0,False,-1,3,37.018662824630724,3.5
-49.2453727722168,-195.24063110351562,0.0,360.0,0.0,1.4395599365234375,2,0,False,-1,3,37.018662824630724,3.5
-49.2453727722168,-195.24063110351562,0.0,360.0,0.0,1.4395599365234375,2,0,False,-1,3,37.018662824630724,3.5
-49.2453727722168,-195.24063110351562,0.0,360.0,0.0,1.4395599365234375,2,0,False,-1,3,37.018662824630724,3.5
-49.2453727722168,-195.24063110351562,0.0,360.0,0.0,1.4395599365234375,2,0,False,-1,3,37.018662824630724,3.5
-49.2453727722168,-195.24063110351562,0.0,360.0,0.0,1.4395599365234375,2,0,False,-1,3,37.018662824630724,3.5
-49.2453727722168,-195.24063110351562,0.0,360.0,0.0,1.4395599365234375,2,0,False,-1,3,37.018662824630724,3.5
-49.2453727722168,-195.24063110351562,0.0,360.0,0.0,1.4395599365234375,2,0,False,-1,3,37.018662824630724,3.5
-49.2453727722168,-195.24063110351562,0.0,360.0,0.0,1.4395599365234375,2,0,False,-1,3,37.018662824630724,3.5
-49.2453727722168,-195.24063110351562,0.0,360.0,0.0,1.4395599365234375,2,0,False,-1,3,37.018662824630724,3.5
-49.2453727722168,-195.24063110351562,0.0,360.0,0.0,1.4395599365234375,2,0,False,-1,3,37.018662824630724,3.5
-49.2453727722168,-195.24063110351562,0.0,360.0,0.0,1.4395599365234375,2,0,False,-1,3,37.018662824630724,3.5
-49.2453727722168,-195.24063110351562,0.0,360.0,0.0,1.4395599365234375,2,0,False,-1,3,37.018662824630724,3.5
-49.2453727722168,-195.24063110351562,0.0,360.0,0.0,1.4395599365234375,2,0,False,-1,3,37.018662824630724,3.5
-49.2453727722168,-195.24063110351562,0.0,360.0,0.0,1.4395599365234375,2,0,False,-1,3,37.018662824630724,3.5
-49.2453727722168,-195.24063110351562,0.0,360.0,0.0,1.4395599365234375,2,0,False,-1,3,37.018662824630724,3.5
-49.2453727722168,-195.24063110351562,0.0,360.0,0.0,1.4395599365234375,2,0,False,-1,3,37.018662824630724,3.5
-49.2453727722168,-195.24063110351562,0.0,360.0,0.0,1.4395599365234375,2,0,False,-1,3,37.018662824630724,3.5
